Invoice Number,Customer ID,Ship To ID,Salesperson ID,Order Number,Customer PO Number,Order Date,Requested Ship Date,Promised Ship Date,Actual Ship Date,Invoice Date,Invoice Discount %
1749366,101085,230789,401044,7199004,4081845,10/25/2014,11/6/2014,12/14/2014,12/14/2014,12/14/2014,0
1749847,101057,210070,401055,7201006,4082975,7/18/2014,8/14/2014,8/19/2014,8/19/2014,8/19/2014,0.15
1750105,101030,220328,401021,7202006,4083540,5/5/2013,5/5/2013,5/28/2013,5/28/2013,6/1/2013,0
1750347,101073,230736,401020,7203004,4084108,3/30/2014,4/20/2014,5/30/2014,5/30/2014,5/30/2014,0.15
1750582,101093,220495,401045,7204007,4084680,11/3/2014,11/9/2014,11/22/2014,11/22/2014,11/22/2014,0.15
1750830,101073,230728,401020,7205009,4085237,9/16/2014,9/19/2014,10/6/2014,10/6/2014,10/6/2014,0.15
1751073,101085,230783,401044,7206006,4085812,1/5/2014,1/24/2014,2/8/2014,2/8/2014,2/9/2014,0
1751302,101073,230720,401020,7207006,4086381,4/26/2014,4/30/2014,6/5/2014,6/5/2014,6/5/2014,0
1751559,101026,210035,401055,7208009,4086949,7/29/2014,7/30/2014,8/5/2014,8/5/2014,8/6/2014,0
1751796,101082,220457,401030,7209002,4087507,12/14/2012,1/12/2013,1/13/2013,1/13/2013,1/13/2013,0
1752031,101031,230582,401035,7210007,4088078,12/2/2013,12/22/2013,12/24/2013,12/24/2013,12/24/2013,0
1752289,101168,210217,401055,7211003,4088649,8/26/2013,9/24/2013,10/19/2013,10/19/2013,10/19/2013,0
1752535,101090,230852,401059,7212009,4089209,6/20/2014,7/11/2014,7/12/2014,7/12/2014,7/12/2014,0
1752773,101069,230688,401023,7213006,4089782,12/10/2013,12/27/2013,2/9/2014,2/9/2014,2/9/2014,0
1753016,101034,230629,401032,7214002,4090343,4/11/2014,4/30/2014,5/13/2014,5/13/2014,5/13/2014,0
1753497,101025,220314,401003,7216005,4091477,8/16/2014,8/31/2014,9/12/2014,9/12/2014,9/12/2014,0
1753732,101035,220366,401063,7217002,4092052,8/4/2013,8/23/2013,8/27/2013,8/27/2013,8/27/2013,0
1754476,101086,220474,401021,7220005,4093745,7/6/2013,7/15/2013,7/15/2013,7/15/2013,7/15/2013,0
1754947,101053,210065,401031,7222001,4094880,11/22/2014,11/25/2014,12/31/2014,12/31/2014,12/31/2014,0
1755206,101093,220492,401045,7223009,4095452,7/18/2014,8/6/2014,9/10/2014,9/10/2014,9/10/2014,0.15
1755443,101090,230864,401059,7224002,4096014,2/8/2013,2/22/2013,3/6/2013,3/6/2013,3/6/2013,0
1755681,101030,220321,401021,7225004,4096579,9/18/2014,9/25/2014,10/26/2014,10/26/2014,10/26/2014,0
1755938,101085,230761,401044,7226003,4097153,7/8/2014,7/29/2014,9/4/2014,9/4/2014,9/4/2014,0
1756163,101006,210006,401007,7227002,4097712,2/22/2014,2/22/2014,2/24/2014,2/24/2014,2/24/2014,0
1756413,101031,230561,401035,7228005,4098279,4/6/2013,5/1/2013,5/8/2013,5/8/2013,5/8/2013,0
1756666,101069,230664,401023,7229002,4098846,10/15/2014,10/23/2014,11/7/2014,11/7/2014,11/7/2014,0.04
1756892,101085,230793,401044,7230007,4099415,11/29/2014,12/15/2014,12/31/2014,12/31/2014,12/31/2014,0
1757151,101085,230763,401044,7231009,4099979,8/25/2013,9/4/2013,10/6/2013,10/6/2013,10/6/2013,0
1757393,101085,230783,401044,7232004,4100546,9/1/2014,9/25/2014,11/8/2014,11/8/2014,11/8/2014,0
1757620,101027,210037,401028,7233005,4101118,1/25/2014,2/11/2014,2/23/2014,2/23/2014,2/23/2014,0.13
1757880,101069,230666,401023,7234009,4101683,11/19/2014,11/23/2014,11/28/2014,11/28/2014,11/28/2014,0.15
1758110,101031,230587,401035,7235006,4102253,7/21/2014,8/5/2014,8/23/2014,8/23/2014,8/23/2014,0
1758366,101028,210038,401049,7236001,4102814,9/11/2013,9/14/2013,9/23/2013,9/23/2013,9/27/2013,0
1758841,101031,230540,401035,7238009,4103947,7/12/2014,7/12/2014,8/22/2014,8/22/2014,8/22/2014,0
1759088,101034,230638,401032,7239003,4104519,7/23/2014,8/5/2014,9/14/2014,9/14/2014,9/14/2014,0
1759331,101085,230797,401044,7240004,4105091,10/10/2013,10/13/2013,11/1/2013,11/1/2013,11/1/2013,0
1759807,101090,230842,401059,7242004,4106222,10/19/2014,10/25/2014,10/29/2014,10/29/2014,10/29/2014,0.15
1760295,101185,210240,401043,7244008,4107360,12/7/2013,12/25/2013,2/6/2014,2/6/2014,2/6/2014,0.15
1760537,101085,230774,401044,7245007,4107917,3/30/2013,4/9/2013,5/8/2013,5/8/2013,5/8/2013,0
1761029,101165,210214,401034,7247007,4109052,4/9/2013,4/30/2013,5/5/2013,5/5/2013,5/5/2013,0
1761273,101090,230849,401059,7248004,4109622,8/26/2014,9/7/2014,9/15/2014,9/15/2014,9/15/2014,0
1761760,101004,220295,401030,7250010,4110754,7/21/2013,8/6/2013,8/29/2013,8/29/2013,9/2/2013,0
1762252,101085,230804,401044,7252009,4111895,9/23/2014,9/24/2014,10/31/2014,10/31/2014,10/31/2014,0.15
1762491,101069,230678,401023,7253003,4112454,8/27/2013,8/29/2013,9/26/2013,9/26/2013,9/26/2013,0
1762729,101073,230755,401020,7254009,4113026,7/26/2013,7/30/2013,8/6/2013,8/6/2013,8/6/2013,0
1762983,101034,230627,401032,7255004,4113592,7/28/2013,8/5/2013,9/4/2013,9/4/2013,9/4/2013,0.15
1763226,101034,230627,401032,7256007,4114159,9/9/2013,9/14/2013,9/27/2013,9/27/2013,9/27/2013,0
1763466,101133,210168,401028,7257002,4114726,9/18/2013,10/10/2013,10/26/2013,10/26/2013,10/26/2013,0.15
1763947,101138,210176,401004,7259003,4115864,2/17/2014,3/11/2014,3/30/2014,3/30/2014,3/30/2014,0
1764443,101085,230788,401044,7261002,4117000,1/1/2014,1/12/2014,1/31/2014,1/31/2014,1/31/2014,0
1764668,101069,230684,401023,7262002,4117564,11/8/2014,11/16/2014,12/12/2014,12/12/2014,12/12/2014,0
1764916,101115,210140,401049,7263003,4118128,8/28/2013,9/3/2013,10/11/2013,10/11/2013,10/11/2013,0
1765415,101091,210108,401055,7265007,4119257,5/21/2014,6/12/2014,6/15/2014,6/15/2014,6/15/2014,0
1765657,101073,230705,401020,7266003,4119826,4/18/2014,4/27/2014,5/16/2014,5/16/2014,5/16/2014,0
1765897,101171,210222,401049,7267008,4120396,7/16/2013,8/3/2013,9/9/2013,9/9/2013,9/9/2013,0
1766127,101126,210156,401004,7268010,4120961,6/5/2013,6/12/2013,6/29/2013,6/29/2013,6/29/2013,0
1766625,101164,210212,401043,7270008,4122091,7/23/2013,7/28/2013,9/10/2013,9/10/2013,9/10/2013,0
1766870,101025,220306,401003,7271006,4122668,8/28/2014,9/9/2014,10/7/2014,10/13/2014,10/13/2014,0
1767100,101031,230588,401035,7272007,4123231,10/13/2013,10/31/2013,11/9/2013,11/9/2013,11/9/2013,0
1767348,101096,220510,401027,7273001,4123804,8/27/2014,9/22/2014,10/29/2014,10/29/2014,10/30/2014,0
1767585,101154,210198,401004,7274002,4124367,2/25/2014,3/8/2014,4/1/2014,4/1/2014,4/1/2014,0
1768087,101085,230775,401044,7276010,4125499,10/20/2013,10/26/2013,11/26/2013,11/26/2013,11/26/2013,0
1768319,101119,210145,401052,7277006,4126064,9/17/2013,9/25/2013,10/22/2013,10/28/2013,10/28/2013,0.15
1768559,101085,230806,401044,7278002,4126637,4/6/2014,4/26/2014,6/1/2014,6/1/2014,6/1/2014,0.05
1768802,101002,220276,401036,7279005,4127204,9/24/2013,10/15/2013,11/3/2013,11/3/2013,11/3/2013,0.15
1769057,101002,220272,401036,7280004,4127767,7/11/2014,7/28/2014,8/2/2014,8/2/2014,8/2/2014,0
1769532,101085,230809,401044,7282003,4128900,12/20/2013,1/9/2014,2/10/2014,2/10/2014,2/10/2014,0
1769784,101035,220358,401063,7283008,4129474,8/4/2013,8/4/2013,9/13/2013,9/13/2013,9/13/2013,0
1770015,101002,220270,401036,7284006,4130032,11/17/2014,12/13/2014,12/31/2014,12/31/2014,12/31/2014,0.15
1770271,101069,230664,401023,7285002,4130602,11/29/2013,12/27/2013,1/6/2014,1/6/2014,1/6/2014,0
1770516,101193,210253,401049,7286010,4131164,10/1/2014,10/16/2014,11/23/2014,11/23/2014,11/23/2014,0.15
1770748,101030,220330,401021,7287008,4131736,2/20/2013,3/6/2013,3/12/2013,3/12/2013,3/14/2013,0
1770989,101034,230642,401032,7288002,4132298,10/26/2014,10/28/2014,11/10/2014,11/10/2014,11/10/2014,0.15
1771477,101190,210248,401055,7290010,4133432,11/22/2013,11/24/2013,12/24/2013,12/24/2013,12/25/2013,0
1771728,101034,230599,401032,7291006,4134000,5/13/2013,6/6/2013,6/14/2013,6/14/2013,6/14/2013,0
1771972,101090,230816,401059,7292001,4134565,8/3/2013,8/17/2013,8/23/2013,8/23/2013,8/23/2013,0
1772459,101035,220357,401063,7294009,4135699,1/16/2013,2/7/2013,2/10/2013,2/10/2013,2/10/2013,0
1772937,101098,220522,401057,7296002,4136845,9/5/2014,9/29/2014,10/8/2014,10/8/2014,10/8/2014,0
1773181,101031,230561,401035,7297010,4137400,8/1/2013,8/29/2013,9/16/2013,9/16/2013,9/16/2013,0
1773434,101086,220468,401021,7298006,4137979,6/1/2014,6/26/2014,7/10/2014,7/10/2014,7/10/2014,0
1773662,101198,210259,401007,7299005,4138545,4/7/2013,4/26/2013,5/29/2013,5/29/2013,5/29/2013,0
1773909,101085,230801,401044,7300006,4139104,9/8/2013,9/22/2013,9/27/2013,9/27/2013,9/27/2013,0
1774152,101033,220335,401021,7301004,4139678,7/23/2014,8/19/2014,9/29/2014,9/29/2014,9/29/2014,0
1774387,101125,210155,401052,7302004,4140244,6/20/2014,6/21/2014,7/21/2014,7/21/2014,7/21/2014,0
1774885,101141,210180,401034,7304002,4141374,12/16/2012,1/13/2013,1/15/2013,1/15/2013,1/15/2013,0
1775121,101169,210219,401013,7305001,4141938,3/8/2014,3/18/2014,4/13/2014,4/13/2014,4/13/2014,0
1775612,101073,230736,401020,7307005,4143074,5/20/2014,6/10/2014,7/5/2014,7/5/2014,7/5/2014,0
1775851,101086,220478,401021,7308008,4143647,6/16/2013,6/29/2013,7/25/2013,7/25/2013,7/25/2013,0.15
1776088,101169,210219,401013,7309008,4144209,3/26/2013,4/11/2013,5/12/2013,5/12/2013,5/12/2013,0
1776575,101073,230738,401020,7311009,4145343,10/14/2013,11/3/2013,11/12/2013,11/12/2013,11/12/2013,0
1776820,101061,210076,401046,7312008,4145914,8/7/2014,8/25/2014,9/19/2014,9/19/2014,9/19/2014,0
1777067,101082,220458,401030,7313007,4146480,12/17/2012,1/5/2013,1/7/2013,1/7/2013,1/7/2013,0
1777308,101098,220522,401057,7314004,4147050,8/10/2014,9/5/2014,10/10/2014,10/10/2014,10/10/2014,0
1777562,101067,210084,401028,7315002,4147618,8/5/2014,8/27/2014,9/13/2014,9/13/2014,9/13/2014,0
1777807,101070,220445,401057,7316003,4148180,8/13/2013,8/15/2013,9/18/2013,9/18/2013,9/18/2013,0
1778034,101082,220451,401030,7317009,4148743,1/27/2013,2/16/2013,3/30/2013,3/30/2013,4/3/2013,0
1778282,101048,210058,401007,7318006,4149310,5/3/2013,5/27/2013,7/9/2013,7/9/2013,7/9/2013,0
1778528,101163,210211,401058,7319004,4149880,5/27/2014,6/11/2014,6/17/2014,6/17/2014,6/17/2014,0.02
1778780,101073,230752,401020,7320003,4150452,7/11/2014,7/19/2014,8/12/2014,8/12/2014,8/13/2014,0
1779007,101069,230650,401023,7321006,4151018,3/12/2014,3/16/2014,3/27/2014,3/27/2014,3/27/2014,0
1779254,101093,220486,401045,7322009,4151585,10/25/2014,11/12/2014,11/21/2014,11/21/2014,11/21/2014,0.15
1779506,101034,230616,401032,7323005,4152147,6/27/2014,7/24/2014,8/25/2014,8/25/2014,8/25/2014,0.15
1779738,101069,230700,401023,7324009,4152719,11/5/2013,11/30/2013,11/30/2013,11/30/2013,11/30/2013,0
1779993,101070,220442,401057,7325010,4153286,3/7/2013,3/23/2013,4/27/2013,4/27/2013,4/27/2013,0
1780225,101073,230724,401020,7326002,4153851,10/26/2013,11/10/2013,12/20/2013,12/29/2013,12/29/2013,0
1780467,101166,210215,401019,7327006,4154417,7/13/2013,8/1/2013,9/8/2013,9/8/2013,9/8/2013,0
1780713,101043,210052,401061,7328002,4154977,10/31/2013,11/15/2013,12/7/2013,12/7/2013,12/7/2013,0
1780957,101025,220308,401003,7329003,4155545,7/12/2014,7/30/2014,8/25/2014,8/25/2014,8/25/2014,0.15
1781447,101073,230740,401020,7331004,4156680,1/3/2014,1/22/2014,3/2/2014,3/2/2014,3/2/2014,0
1781693,101166,210215,401019,7332008,4157251,1/17/2013,1/26/2013,2/22/2013,2/22/2013,2/22/2013,0
1781926,101088,210105,401049,7333003,4157821,1/2/2014,1/28/2014,3/7/2014,3/7/2014,3/11/2014,0
1782410,101065,220427,401051,7335008,4158947,2/26/2013,3/11/2013,4/20/2013,4/20/2013,4/20/2013,0.14
1782892,101161,210207,401055,7337006,4160087,9/19/2013,10/10/2013,11/16/2013,11/16/2013,11/16/2013,0
1783138,101122,210150,401061,7338002,4160647,3/7/2014,4/5/2014,4/18/2014,4/18/2014,4/18/2014,0.15
1783392,101093,220487,401045,7339007,4161223,10/15/2014,10/27/2014,11/6/2014,11/6/2014,11/6/2014,0
1783632,101069,230670,401023,7340002,4161786,12/15/2013,1/2/2014,1/10/2014,1/10/2014,1/10/2014,0
1783878,101034,230625,401032,7341007,4162349,9/30/2013,10/12/2013,11/11/2013,11/11/2013,11/11/2013,0
1784357,101088,210105,401049,7343005,4163482,6/21/2013,6/21/2013,7/7/2013,7/7/2013,7/10/2013,0
1784594,101132,210165,401055,7344007,4164056,10/29/2014,11/20/2014,12/29/2014,12/29/2014,12/29/2014,0
1785089,101065,220427,401051,7346009,4165187,8/10/2014,8/18/2014,9/19/2014,9/19/2014,9/19/2014,0.15
1785325,101004,220293,401030,7347001,4165758,2/13/2014,2/14/2014,3/28/2014,4/5/2014,4/5/2014,0
1785577,101069,230678,401023,7348003,4166320,3/20/2013,4/8/2013,4/21/2013,4/21/2013,4/21/2013,0
1785823,101004,220289,401030,7349008,4166885,1/5/2013,2/3/2013,2/3/2013,2/5/2013,2/5/2013,0
1786051,101174,210226,401049,7350004,4167462,7/23/2014,7/27/2014,8/6/2014,8/6/2014,8/6/2014,0.15
1786548,101035,220352,401063,7352003,4168588,2/19/2013,3/5/2013,3/10/2013,3/10/2013,3/10/2013,0
1786792,101038,220390,401048,7353010,4169160,10/31/2014,11/10/2014,11/16/2014,11/16/2014,11/16/2014,0.15
1787039,101090,230868,401059,7354006,4169726,3/18/2013,4/8/2013,4/8/2013,4/8/2013,4/8/2013,0
1787280,101069,230647,401023,7355008,4170291,10/13/2014,11/11/2014,11/16/2014,11/16/2014,11/16/2014,0
1787522,101050,210061,401028,7356009,4170858,7/4/2014,7/7/2014,8/14/2014,8/14/2014,8/14/2014,0
1787752,101096,220516,401027,7357005,4171424,5/9/2014,5/26/2014,6/8/2014,6/8/2014,6/8/2014,0
1788006,101053,210065,401031,7358005,4171991,9/28/2013,9/30/2013,10/12/2013,10/12/2013,10/12/2013,0.15
1788241,101004,220285,401030,7359005,4172563,9/18/2013,10/8/2013,10/18/2013,10/18/2013,10/22/2013,0
1788734,101086,220472,401021,7361007,4173698,4/29/2013,5/15/2013,5/25/2013,5/25/2013,5/25/2013,0.15
1789227,101135,210171,401028,7363009,4174833,12/27/2012,1/4/2013,1/13/2013,1/20/2013,1/20/2013,0
1789703,101073,230718,401020,7365005,4175964,2/13/2014,2/26/2014,3/5/2014,3/5/2014,3/5/2014,0
1789956,101002,220271,401036,7366003,4176524,1/27/2013,2/1/2013,2/13/2013,2/13/2013,2/13/2013,0
1790441,101031,230576,401035,7368001,4177658,4/19/2013,5/10/2013,6/10/2013,6/10/2013,6/10/2013,0
1790669,101018,210027,401034,7369003,4178227,1/3/2014,1/28/2014,2/7/2014,2/7/2014,2/7/2014,0
1791161,101034,230640,401032,7371009,4179368,8/22/2013,8/29/2013,9/11/2013,9/11/2013,9/11/2013,0
1791403,101025,220314,401003,7372005,4179934,1/28/2014,1/31/2014,2/25/2014,2/25/2014,2/25/2014,0
1791653,101085,230774,401044,7373001,4180501,5/13/2013,5/19/2013,6/24/2013,6/24/2013,6/24/2013,0
1791889,101082,220448,401030,7374002,4181059,12/10/2013,12/24/2013,2/2/2014,2/2/2014,2/2/2014,0
1792137,101090,230853,401059,7375010,4181638,10/23/2014,11/12/2014,11/24/2014,11/24/2014,11/24/2014,0
1792619,101034,230645,401032,7377008,4182766,2/15/2013,3/4/2013,3/15/2013,3/15/2013,3/15/2013,0
1792866,101002,220265,401036,7378006,4183335,8/24/2013,9/21/2013,10/25/2013,10/25/2013,10/25/2013,0.15
1793112,101030,220321,401021,7379005,4183905,9/6/2013,9/11/2013,9/23/2013,9/23/2013,9/23/2013,0
1793833,101067,210085,401028,7382005,4185598,6/7/2014,7/6/2014,7/29/2014,7/29/2014,7/29/2014,0
1794075,101034,230613,401032,7383007,4186162,1/19/2013,1/30/2013,2/4/2013,2/4/2013,2/4/2013,0
1794327,101149,210191,401016,7384003,4186736,9/25/2013,10/10/2013,11/3/2013,11/3/2013,11/3/2013,0
1794567,101135,210172,401028,7385002,4187300,5/23/2013,6/19/2013,7/31/2013,7/31/2013,7/31/2013,0.15
1794813,101085,230793,401044,7386005,4187873,2/27/2013,3/27/2013,4/13/2013,4/13/2013,4/13/2013,0
1795286,101034,230624,401032,7388008,4189002,2/26/2014,3/12/2014,4/18/2014,4/18/2014,4/18/2014,0.11
1795543,101031,230565,401035,7389010,4189569,3/9/2014,3/29/2014,4/16/2014,4/16/2014,4/16/2014,0
1795774,101073,230712,401020,7390002,4190140,3/4/2014,3/21/2014,3/29/2014,3/29/2014,3/29/2014,0.15
1796017,101177,210230,401031,7391003,4190710,6/19/2013,7/9/2013,8/6/2013,8/6/2013,8/6/2013,0
1796267,101190,210249,401055,7392009,4191273,8/11/2013,8/21/2013,8/26/2013,8/26/2013,8/26/2013,0
1796513,101031,230585,401035,7393009,4191844,5/27/2013,6/11/2013,7/1/2013,7/1/2013,7/1/2013,0
1796757,101035,220366,401063,7394002,4192407,9/13/2014,10/9/2014,10/22/2014,10/22/2014,10/22/2014,0
1796990,101064,210081,401055,7395003,4192976,2/19/2014,3/4/2014,3/22/2014,3/22/2014,3/22/2014,0.15
1797487,101069,230691,401023,7397003,4194109,8/11/2014,8/14/2014,9/8/2014,9/8/2014,9/8/2014,0.15
1797975,101085,230779,401044,7399002,4195245,11/28/2014,12/6/2014,12/31/2014,12/31/2014,12/31/2014,0
1798206,101096,220503,401027,7400001,4195805,4/16/2013,4/27/2013,6/9/2013,6/9/2013,6/9/2013,0
1798455,101033,220345,401021,7401009,4196370,4/30/2013,5/27/2013,5/30/2013,6/3/2013,6/3/2013,0.13
1798692,101004,220292,401030,7402001,4196945,10/27/2013,11/20/2013,12/29/2013,12/29/2013,12/29/2013,0
1798939,101055,210067,401007,7403006,4197507,5/13/2014,5/21/2014,5/31/2014,5/31/2014,5/31/2014,0.15
1799173,101002,220266,401036,7404002,4198078,5/19/2014,5/30/2014,6/22/2014,6/22/2014,6/22/2014,0
1799433,101090,230856,401059,7405001,4198647,11/3/2014,11/11/2014,11/29/2014,11/29/2014,11/29/2014,0
1799674,101069,230692,401023,7406009,4199215,12/9/2013,12/11/2013,1/20/2014,1/20/2014,1/20/2014,0
1799907,101073,230717,401020,7407002,4199780,11/7/2014,11/21/2014,12/17/2014,12/22/2014,12/22/2014,0
1800397,101031,230540,401035,7409004,4200912,1/17/2013,2/12/2013,3/14/2013,3/14/2013,3/14/2013,0
1800637,101053,210065,401031,7410009,4201473,2/1/2013,2/16/2013,2/18/2013,2/18/2013,2/18/2013,0
1800887,101090,230872,401059,7411003,4202043,3/12/2014,3/13/2014,4/24/2014,4/24/2014,4/24/2014,0
1801132,101004,220299,401030,7412004,4202607,6/19/2013,6/25/2013,7/7/2013,7/7/2013,7/7/2013,0
1801375,101099,210117,401061,7413007,4203175,5/28/2014,6/1/2014,6/26/2014,6/26/2014,6/26/2014,0.15
1801610,101073,230717,401020,7414008,4203750,7/26/2014,8/20/2014,9/25/2014,9/25/2014,9/25/2014,0
1801852,101025,220317,401003,7415002,4204310,7/29/2014,8/24/2014,9/10/2014,9/10/2014,9/10/2014,0
1802107,101148,210189,401019,7416002,4204873,6/3/2014,6/27/2014,7/16/2014,7/16/2014,7/16/2014,0.15
1802340,101110,210133,401037,7417007,4205451,4/18/2014,5/4/2014,5/24/2014,5/24/2014,5/26/2014,0
1802582,101069,230678,401023,7418005,4206009,4/10/2014,5/8/2014,5/29/2014,5/29/2014,5/31/2014,0
1802828,101096,220502,401027,7419001,4206583,10/26/2014,11/13/2014,11/15/2014,11/15/2014,11/15/2014,0
1803064,101085,230780,401044,7420003,4207147,3/16/2013,3/19/2013,4/20/2013,4/20/2013,4/20/2013,0.15
1803320,101112,210136,401046,7421010,4207716,6/24/2014,7/18/2014,8/4/2014,8/4/2014,8/4/2014,0
1803804,101085,230784,401044,7423010,4208854,4/14/2014,5/1/2014,5/1/2014,5/1/2014,5/1/2014,0
1804035,101065,220416,401051,7424004,4209417,12/21/2013,1/2/2014,1/5/2014,1/5/2014,1/5/2014,0
1804278,101069,230668,401023,7425004,4209980,7/22/2014,8/7/2014,9/2/2014,9/2/2014,9/2/2014,0
1804525,101090,230845,401059,7426002,4210546,8/5/2013,8/21/2013,8/23/2013,8/23/2013,8/23/2013,0
1804764,101038,220390,401048,7427010,4211119,9/18/2014,10/17/2014,11/2/2014,11/2/2014,11/2/2014,0
1805252,101081,210101,401061,7429009,4212245,1/2/2013,1/20/2013,2/21/2013,2/21/2013,2/21/2013,0
1805494,101061,210076,401046,7430001,4212818,5/17/2014,5/18/2014,6/11/2014,6/11/2014,6/11/2014,0.15
1805735,101168,210218,401055,7431004,4213390,2/1/2014,2/7/2014,3/17/2014,3/17/2014,3/17/2014,0.15
1805994,101163,210211,401058,7432003,4213956,4/22/2013,5/12/2013,6/17/2013,6/17/2013,6/17/2013,0.15
1806232,101096,220511,401027,7433002,4214515,8/19/2013,9/1/2013,9/25/2013,9/25/2013,9/25/2013,0
1806481,101096,220507,401027,7434001,4215089,11/14/2014,11/14/2014,12/8/2014,12/8/2014,12/8/2014,0.15
1806718,101160,210206,401022,7435002,4215654,5/15/2014,6/6/2014,6/16/2014,6/16/2014,6/16/2014,0
1806960,101098,220538,401057,7436001,4216225,10/10/2014,10/29/2014,11/5/2014,11/5/2014,11/5/2014,0
1807192,101025,220307,401003,7437005,4216792,1/19/2014,1/24/2014,2/7/2014,2/7/2014,2/7/2014,0
1807442,101038,220390,401048,7438009,4217359,4/5/2014,4/28/2014,6/7/2014,6/7/2014,6/7/2014,0
1807690,101034,230623,401032,7439004,4217918,2/16/2013,3/14/2013,3/31/2013,3/31/2013,3/31/2013,0
1807924,101062,210078,401019,7440010,4218489,3/12/2013,3/12/2013,4/25/2013,4/25/2013,4/25/2013,0
1808173,101186,210242,401034,7441009,4219055,1/9/2014,1/9/2014,1/16/2014,1/16/2014,1/16/2014,0
1808650,101082,220459,401030,7443001,4220185,6/25/2014,6/27/2014,8/3/2014,8/3/2014,8/3/2014,0
1808897,101035,220356,401063,7444004,4220753,6/18/2014,7/5/2014,7/14/2014,7/14/2014,7/14/2014,0.15
1809136,101096,220506,401027,7445007,4221325,5/7/2014,6/3/2014,7/9/2014,7/9/2014,7/9/2014,0
1809385,101030,220327,401021,7446008,4221885,10/16/2014,10/17/2014,11/18/2014,11/18/2014,11/20/2014,0
1809870,101033,220341,401021,7448005,4223022,11/13/2014,12/8/2014,12/26/2014,12/26/2014,12/26/2014,0
1810127,101090,230869,401059,7449007,4223588,7/31/2014,8/7/2014,9/5/2014,9/5/2014,9/5/2014,0
1810363,101096,220512,401027,7450001,4224151,6/20/2013,7/11/2013,7/29/2013,7/29/2013,7/29/2013,0.15
1810613,101031,230549,401035,7451006,4224728,1/2/2014,1/4/2014,1/9/2014,1/9/2014,1/9/2014,0
1810839,101144,210184,401004,7452001,4225292,9/10/2013,9/29/2013,10/8/2013,10/8/2013,10/8/2013,0
1811085,101031,230589,401035,7453007,4225862,8/18/2013,8/31/2013,9/20/2013,9/20/2013,9/20/2013,0
1811572,101090,230855,401059,7455009,4226987,6/4/2014,6/7/2014,6/15/2014,6/15/2014,6/15/2014,0
1811812,101085,230769,401044,7456010,4227561,10/19/2014,11/4/2014,12/10/2014,12/10/2014,12/12/2014,0.15
1812060,101034,230621,401032,7457006,4228126,5/9/2014,6/3/2014,6/19/2014,6/19/2014,6/19/2014,0
1812302,101073,230734,401020,7458009,4228689,11/17/2013,12/5/2013,12/13/2013,12/13/2013,12/13/2013,0.15
1812796,101085,230790,401044,7460008,4229830,11/24/2014,12/11/2014,12/31/2014,12/31/2014,12/31/2014,0
1813042,101002,220280,401036,7461008,4230388,10/7/2013,10/31/2013,12/11/2013,12/11/2013,12/12/2013,0
1813273,101035,220363,401063,7462002,4230960,2/17/2013,2/20/2013,3/11/2013,3/11/2013,3/11/2013,0
1813529,101085,230771,401044,7463006,4231524,6/14/2013,6/16/2013,7/12/2013,7/12/2013,7/12/2013,0
1814729,101085,230814,401044,7468009,4234364,3/18/2013,4/14/2013,5/25/2013,5/25/2013,5/25/2013,0
1815220,101118,210144,401034,7470003,4235493,8/4/2013,8/18/2013,9/4/2013,9/4/2013,9/4/2013,0.15
1815469,101091,210108,401055,7471004,4236060,8/21/2013,8/23/2013,9/5/2013,9/5/2013,9/5/2013,0
1815714,101034,230625,401032,7472003,4236625,3/2/2013,3/7/2013,3/14/2013,3/14/2013,3/14/2013,0
1815957,101082,220460,401030,7473010,4237195,9/30/2014,10/14/2014,11/19/2014,11/19/2014,11/19/2014,0
1816188,101073,230714,401020,7474005,4237768,4/29/2013,5/19/2013,5/28/2013,5/28/2013,5/28/2013,0
